DateTime,AddedIPs,RemovedIPs
1555608123,39,39
1555608722,41,61
1555609323,50,0
1555610522,47,97
1555611123,49,54
1555611723,52,54
1555612923,46,0
1555614123,59,93
1555614723,49,0
1555615323,48,43
1555615923,60,0
1555616523,51,48
1555617123,46,0
1555617723,48,98
1555618923,40,0
1555620123,63,147
1555621323,44,0
1555621925,45,44
1555622523,48,49
1555623123,41,0
1555623722,34,41
1555624322,67,0
1555626123,44,51
1555626723,35,0
1555627323,34,53
1555628523,49,119
1555629124,45,49
1555629724,36,43
1555630323,43,37
1555630922,48,0
1555632124,58,82
1555633323,52,41
1555633923,45,98
1555634523,50,46
1555635123,54,0
1555635723,48,35
1555636923,33,46
1555638124,75,178
1555639323,35,0
1555640523,37,102
1555641722,43,97
1555642322,43,0
1555642923,48,54
1555644123,45,41
1555645323,45,143
1555645923,46,47
1555646524,40,0
1555647723,49,93
1555648923,46,0
1555650123,42,48
1555651323,44,151
1555651923,49,0
1555652522,38,0
1555653723,39,38
1555654923,48,90
1555655523,54,107
1555656122,42,0
1555657323,49,101
1555658523,51,50
1555659722,45,97
1555660923,49,151
1555661524,45,0
1555662123,52,0
1555663323,40,139
1555664523,50,0
1555665722,49,51
1555666323,49,49
1555666922,56,88
1555667522,46,0
1555668123,45,0
1555669323,28,98
1555669923,42,0
1555670523,47,0
1555671723,44,51
1555672922,38,104
1555674122,40,97
1555674723,51,44
1555675324,44,50
1555675922,55,0
1555676522,37,49
1555677122,44,0
1555677723,42,44
1555678923,37,0
1555679524,33,58
1555680122,47,37
1555680724,37,0
1555682523,42,131
1555683123,43,0
1555683723,50,46
1555684323,45,0
1555684922,44,0
1555686123,50,84
1555686725,43,53
1555687323,48,0
1555688522,74,168
1555689122,75,0
1555689723,30,0
1555690923,42,148
1555692124,51,0
1555692723,48,102
1555693323,40,54
1555694522,53,58
1555695723,49,133
1555696923,46,0
1555697523,48,99
1555698123,50,0
1555698723,41,46
1555699322,37,41
1555700523,60,0
1555701123,42,53
1555701723,39,88
1555702323,42,0
1555702923,41,48
1555704123,52,91
1555705322,50,103
1555705922,50,0
1555706524,42,62
1555707723,46,51
1555708324,42,0
1555708923,41,45
1555710123,51,87
1555710723,44,101
1555711323,49,0
1555711923,49,0
1555712522,37,0
1555713123,56,43
1555713723,45,77
1555714323,48,0
1555714923,44,0
1555716123,54,94
1555716723,47,43
1555717322,33,102
1555718524,76,51
1555719722,41,42
1555720922,48,50
1555722123,47,89
1555722723,47,51
1555723323,44,43
1555724523,35,0
1555725123,43,78
1555725724,43,43
1555726323,36,0
1555726923,53,44
1555727523,43,0
1555728122,47,52
1555728723,52,0
1555729323,41,81
1555729924,40,0
1555730522,43,0
1555731722,38,44
1555732322,47,47
1555732923,39,90
1555733523,61,0
1555734122,61,0
1555735323,44,80
1555736523,37,0
1555737122,38,58
1555737723,43,36
1555738322,48,0
1555738922,38,91
1555740122,42,0
1555741324,43,84
1555742523,32,83
1555743723,35,0
1555744324,42,41
1555744922,54,0
1555746123,35,88
1555746722,51,0
1555747323,76,0
1555748522,79,144
1555749122,40,0
1555749723,39,0
1555750924,49,51
1555752123,46,86
1555752723,51,45
1555753322,40,35
1555753922,40,0
1555754523,44,92
1555755123,42,0
1555755723,44,29
1555756323,39,0
1555756923,26,43
1555758123,41,79
1555758723,50,0
1555759324,44,0
1555759923,47,34
1555760522,42,41
1555761123,35,0
1555761723,35,47
1555762923,52,71
1555763523,45,94
1555764123,41,0
1555764722,49,38
1555765323,42,42
1555766522,49,89
1555767122,30,46
1555767723,40,0
1555768323,49,0
1555768923,33,43
1555769523,48,0
1555770122,43,82
1555771324,65,36
1555771923,33,40
1555772524,31,48
1555773723,41,88
1555774323,31,0
1555774922,45,0
1555776122,27,152
1555777323,43,35
1555778523,37,87
1555779123,35,0
1555779722,34,43
1555780923,36,83
1555781523,38,0
1555782122,44,0
1555783323,48,68
1555784523,29,77
1555785122,43,29
1555785722,53,0
1555786322,42,28
1555786923,78,64
1555787522,37,0
1555788123,42,39
1555789323,38,83
1555790523,50,92
1555791724,40,50
1555792323,37,46
1555792923,40,0
1555793523,28,34
1555794123,43,26
1555795323,33,42
1555795923,34,38
1555796523,42,0
1555797723,32,126
1555798323,54,0
1555798923,51,48
1555800722,38,148
1555801323,45,37
1555801923,51,0
1555802523,27,43
1555803123,39,0
1555803723,42,91
1555804926,45,0
1555805523,37,72
1555806123,35,0
1555807322,37,91
1555808523,36,39
1555809723,38,40
1555810323,40,39
1555810922,28,0
1555811523,50,30
1555812123,37,91
1555812723,37,50
1555813323,48,0
1555813922,41,38
1555814522,31,71
1555815123,46,54
1555815722,37,0
1555816923,33,118
1555817523,40,0
1555818122,47,0
1555818723,33,39
1555819323,31,41
1555820522,52,87
1555821123,41,60
1555821724,32,0
1555822322,39,47
1555822924,40,50
1555823524,47,40
1555824123,48,45
1555825323,38,46
1555825923,35,34
1555826522,41,46
1555827122,38,0
1555827723,37,34
1555828323,36,0
1555828923,39,0
1555829523,39,35
1555830122,42,39
1555830722,49,41
1555831323,45,0
1555831923,39,37
1555832522,37,0
1555833123,39,33
1555833723,40,124
1555834923,37,0
1555835522,51,70
1555836122,43,77
1555836722,30,0
1555837323,36,0
1555838522,40,90
1555839723,45,44
1555840922,27,88
1555842122,35,92
1555842723,41,52
1555843323,42,84
1555844522,39,0
1555845123,37,75
1555845723,45,38
1555846923,32,58
1555848122,33,108
1555848723,37,0
1555849323,43,0
1555850523,38,120
1555851722,35,87
1555852923,35,0
1555853523,45,45
1555854122,35,86
1555855322,44,43
1555856522,44,86
1555857123,43,37
1555857723,33,0
1555858323,32,100
1555858923,78,0
1555859523,78,38
1555860123,75,32
1555861322,37,41
1555861923,45,39
1555862523,78,0
1555863722,47,74
1555864923,31,0
1555866123,38,69
1555867322,49,71
1555867923,48,41
1555868522,46,0
1555869723,49,34
1555870323,40,37
1555870923,33,35
1555872122,48,72
1555872723,50,35
1555873323,47,0
1555874523,33,159
1555875123,39,0
1555875722,70,0
1555876924,46,38
1555877523,43,39
1555878123,50,0
1555879324,44,119
1555880523,46,43
1555881123,46,42
1555881723,48,47
1555882923,35,50
1555883523,40,53
1555884122,40,0
1555885323,43,88
1555886524,47,42
1555887123,47,0
1555887723,36,37
1555888922,49,131
1555890123,40,44
1555890723,47,53
1555891325,80,0
1555891923,43,71
1555892523,47,0
1555893723,42,80
1555894323,38,0
1555894922,43,0
1555896122,36,72
1555896722,42,43
1555897323,53,0
1555897923,39,40
1555898524,46,95
1555899124,44,0
1555899724,42,47
1555900923,41,79
1555902123,45,121
1555902722,32,0
1555903323,41,0
1555903923,45,34
1555904524,37,45
1555905122,40,73
1555905723,52,0
1555906923,44,44
1555908124,42,130
1555908723,75,0
1555909323,39,51
1555910522,53,92
1555911122,47,35
1555911723,67,0
1555912923,30,117
1555913523,49,33
1555914122,42,0
1555915323,37,140
1555915923,43,45
1555916523,48,0
1555917723,51,143
1555918923,44,43
1555919522,48,81
1555920122,42,0
1555920723,40,51
1555921324,40,0
1555921923,50,95
1555922523,54,0
1555923122,50,57
1555923722,33,30
1555924923,42,64
1555926122,78,0
1555926722,43,49
1555927323,37,40
1555928523,70,0
1555929122,67,90
1555929723,50,0
1555930923,33,55
1555932124,46,120
1555932723,41,0
1555933323,52,55
1555933923,34,0
1555934524,37,36
1555935124,51,0
1555935723,33,33
1555936923,41,43
1555938122,51,43
1555939323,46,41
1555939923,39,90
1555940523,40,0
1555941123,38,55
1555941723,53,0
1555942923,51,95
1555944123,42,99
1555945324,43,119
1555946524,54,149
1555947123,42,0
1555947722,48,36
1555948923,50,130
1555949524,52,0
1555950123,43,0
1555951323,42,51
1555951923,51,50
1555952524,51,42
1555953723,75,31
1555954322,65,0
1555954923,41,48
1555956122,54,76
1555956723,45,0
1555957323,44,88
1555958523,44,0
1555959123,35,103
1555959723,45,48
1555960923,42,0
1555962123,44,147
1555962722,52,0
1555963322,53,46
1555964523,50,86
1555965724,53,0
1555966323,51,40
1555966923,69,46
1555968122,48,49
1555968723,51,43
1555969323,55,36
1555969923,53,41
1555970523,52,0
1555971722,54,41
1555972922,43,39
1555973523,48,41
1555974122,47,40
1555974724,45,42
1555976523,52,84
1555977724,43,42
1555978324,45,125
1555978923,50,53
1555980123,46,0
1555981323,53,133
1555982523,44,34
1555983723,47,95
1555984322,44,0
1555984924,38,83
1555986123,47,88
1555986723,37,0
1555987323,56,0
1555988522,42,76
1555989123,43,55
1555989723,45,0
1555990322,45,51
1555990922,44,96
1555992123,43,87
1555993323,46,0
1555994523,49,48
1555995122,43,45
1555995722,43,114
1555996923,57,45
1555998123,39,50
1555999323,57,72
1556000523,37,89
1556001722,41,40
1556002323,47,92
1556002923,49,0
1556004123,43,92
1556005323,52,41
1556005923,46,0
1556006523,50,34
1556007723,49,120
1556008323,51,55
1556008922,56,0
1556010123,39,91
1556011322,39,42
1556011922,56,55
1556012522,44,70
1556013723,54,43
1556014322,49,51
1556014923,45,77
